PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,
120,7/29/2019,8:12:43 PM,2,3,"Martin, Matt",679623,Right,EVE_AQU,"Garza, David",682244,Right,HIL_HOP,Windup,5,Bottom,1,2,0,Fastball,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,88.0099290653921,0.32290008298087,-3.64917317805552,2311.6947831952,203.802959468601,12:45,4.59913582423276,2.82352256127801,5.56331955470323,-21.499602529386,15.3297100097111,6.77742840392823,3.10973221974226,-0.02492170798613,79.4894625309457,-3.71173276025231,-2.37803388741985,0.436785612530288,102.613985107689,0.933014227654302,-30.8265198015002,2142.47362401721,,,,59.899701829271,58.3542657475706,-30.8793011799003,0.415923461914063,-4.74524188877367,8.09264480641433,-2.513143184907,50,4.61310253929541,7.91701807571057,-127.709436220413,-0.00151021844445634,-7.75725568876373,28.7959648767117,-18.9446460447862,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,e618d3a4-b277-11e9-9fc1-7c67a28b8f89,
121,7/29/2019,8:13:17 PM,3,1,"Martin, Matt",679623,Right,EVE_AQU,"Wasinger, Daniel",657276,Left,HIL_HOP,Windup,5,Bottom,2,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,87.8067028918493,-0.134707380099789,-2.51345978020503,2189.21299988076,250.21751267828,2:15,4.59820816628403,2.83829090834342,5.65861988381512,-30.3875422834106,6.54514047594902,18.293821784282,1.94018860729835,2.01768391675621,79.2549863063018,-5.8516008605181,0.939206595783255,0.437398154344901,,,,,,,,,,,,-10.6266590087936,3.55672017698116,-2.63720442041073,50,4.56792025825901,4.99603397174432,-127.532481131176,-1.30038556057021,-17.2453481297305,29.8115021866784,-26.4020672026183,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,f4255bb4-b277-11e9-9fc1-7c67a28b8f89,
122,7/29/2019,8:13:32 PM,3,2,"Martin, Matt",679623,Right,EVE_AQU,"Wasinger, Daniel",657276,Left,HIL_HOP,Windup,5,Bottom,2,1,0,Fastball,Undefined,InPlay,Undefined,FlyBall,Double,0,0,,87.7403856819591,-0.39277110846398,-4.39289328331649,2217.0215715221,238.350196251105,2:00,4.4705932979352,2.92257010074075,5.77227908081564,-26.1517880894524,10.7288344147394,17.4618081816423,1.92474860435366,0.282407711067768,79.191328375017,-5.31898648610007,-1.10198261507552,0.437089767734495,87.4028637283751,29.7752641039752,-29.6397202240676,3671.25222863923,91.7154459809931,52.1620230576291,-60.7311335267209,329.460027960487,103.850522577761,-37.4763091011168,4.24849548339841,-10.7811428977822,5.90190910415647,-2.56990207003389,50,4.42248677598015,9.21055692528645,-127.231766258097,-1.71873464251815,-17.461813938462,29.0079347255597,-22.6149471109153,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,042ab8e7-b278-11e9-9fc1-7c67a28b8f89,
123,7/29/2019,8:14:24 PM,4,1,"Martin, Matt",679623,Right,EVE_AQU,"Lachance, Kevin",8891689,Right,HIL_HOP,Windup,5,Bottom,2,0,0,Slider,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.907199753899,1.1828767719181,-3.4616482885207,1993.55709153463,137.543704463828,10:30,4.55296059465467,2.78755585651585,5.73402781550382,-40.8851958443978,6.051380625206,-5.57695954447754,2.24940618846854,-0.904255146756677,69.4641660773592,-6.61275659090466,-4.52696869289544,0.493091167107347,,,,,,,,,,,,1.6063985174338,2.79635811657706,-2.49604713352883,50,4.62741700499187,7.07060131619704,-114.266103357095,1.20129685989606,2.03088740076743,29.624391796499,-28.6387561583384,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,20ded903-b278-11e9-9fc1-7c67a28b8f89,
124,7/29/2019,8:14:49 PM,4,2,"Martin, Matt",679623,Right,EVE_AQU,"Lachance, Kevin",8891689,Right,HIL_HOP,Windup,5,Bottom,2,0,1,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,78.5443749682004,-0.302689848563036,-5.37068042506806,2045.9906992442,121.213600914905,10:00,4.569672006383,2.72015090632352,5.94303061034236,-43.2507202622056,3.82867124150604,-6.39155350482553,0.68347481699849,-2.80816209518954,69.7560837717677,-8.50445099350909,-6.58686924264103,0.493840767426534,,,,,,,,,,,,1.33340153693737,2.21139573586199,-2.28838175864094,50,4.52194557286483,10.8489371906806,-113.545218482636,-1.78246632331868,1.66951240197864,28.7036425943685,-29.4052257341738,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,3106893b-b278-11e9-9fc1-7c67a28b8f89,
125,7/29/2019,8:15:16 PM,4,3,"Martin, Matt",679623,Right,EVE_AQU,"Lachance, Kevin",8891689,Right,HIL_HOP,Windup,5,Bottom,2,1,1,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,87.6343302828178,0.254335379779263,-4.53870521672213,2124.25543183404,215.667269147025,1:15,4.49990385886641,2.74732846087201,5.86917211673725,-20.7114752513181,16.2480329207667,11.6862677721751,3.01090369663496,-0.50293305768978,78.7039782715936,-3.6638844956833,-2.33112499515525,0.437556973787834,,,,,,,,,,,,-7.79004077339406,8.70699578280697,-2.3865245498365,50,4.50864966372216,9.71594891935468,-127.045908196724,-0.0884920007221186,-12.5361030634758,29.7670896698984,-18.1623380042454,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,3bb59587-b278-11e9-9fc1-7c67a28b8f89,
126,7/29/2019,8:15:58 PM,4,4,"Martin, Matt",679623,Right,EVE_AQU,"Lachance, Kevin",8891689,Right,HIL_HOP,Windup,5,Bottom,2,1,2,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,79.5553764853528,0.37522445309227,-2.30178507269641,2155.37501762558,115.021600931477,9:45,4.60292079015032,2.63695619794865,5.45695491130077,-42.9327211779705,3.5555266929636,-7.71099538649119,1.37666823298802,-0.161107068510784,70.3168452938028,-7.75310633504656,-3.76913317392109,0.490730563486721,,,,,,,,,,,,3.21008059675865,1.75688017687576,-2.42925396793967,50,4.607870013968,4.86617093420908,-115.289254300081,-0.536511148144406,4.13943559058184,29.7861962769609,-29.9085315037151,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,568a3e70-b278-11e9-9fc1-7c67a28b8f89,
127,7/29/2019,8:16:31 PM,4,5,"Martin, Matt",679623,Right,EVE_AQU,"Lachance, Kevin",8891689,Right,HIL_HOP,Windup,5,Bottom,2,2,2,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,79.5021213456109,1.2280207680094,-4.64449910269724,2070.10803870942,130.939291016446,10:15,4.4809796164022,2.6513590016074,5.89317385440406,-41.4340931901221,5.18401399358767,-6.02683362059875,2.17206724586414,-2.1719331887797,69.2009243183505,-6.73097338683787,-5.80267182635541,0.49141548382702,,,,,,,,,,,,1.21131686816425,2.28342138952983,-2.27390023740272,50,4.55731567504737,9.50046408712809,-114.902683459074,1.33140261415548,1.52847708400127,32.3857771974646,-29.2927568327347,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,686e470b-b278-11e9-9fc1-7c67a28b8f89,
128,7/29/2019,8:16:56 PM,4,6,"Martin, Matt",679623,Right,EVE_AQU,"Lachance, Kevin",8891689,Right,HIL_HOP,Windup,5,Bottom,2,3,2,Fastball,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,89.1842336672032,0.220528720372308,-5.19836269639259,2289.50781201578,204.382761339252,12:45,4.47867317926608,2.74003692652832,6.08738367383858,-19.5935198938594,15.9582741820984,7.2483565085711,3.05069727717109,-1.47730024295666,79.9048689321355,-3.50193603126779,-3.82505669362773,0.429143243409599,,,,,,,,,,,,-5.68662081623062,8.63336267736108,-2.34249246077548,50,4.4854705720126,11.5305089888271,-129.190885623756,-0.103663556759424,-9.43233242927876,31.5749530592926,-17.8539893530852,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,7a4fcf86-b278-11e9-9fc1-7c67a28b8f89,
129,7/29/2019,8:17:49 PM,5,1,"Martin, Matt",679623,Right,EVE_AQU,"Martinez, Ricky",686980,Right,HIL_HOP,Windup,5,Bottom,2,0,0,Slider,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.781737977565,1.33941577703552,-3.63959580861709,2027.59994475243,145.928223035841,10:45,4.501181711295,2.75173846553678,5.81158808010269,-41.7840581788672,5.25511124504416,-3.58411626857375,2.26723639094243,-0.935393564048641,69.2178243897861,-6.64752653869201,-4.32581983148809,0.493629766960438,,,,,,,,,,,,0.439829125349952,2.30229448455185,-2.45154839019699,50,4.58712136773897,7.35552336036291,-114.062108547374,1.50415662730845,0.55309502147719,29.8448094780057,-29.2788614394635,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,9c68f6ac-b278-11e9-9fc1-7c67a28b8f89,
130,7/29/2019,8:18:15 PM,5,2,"Martin, Matt",679623,Right,EVE_AQU,"Martinez, Ricky",686980,Right,HIL_HOP,Windup,5,Bottom,2,0,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.4336206478408,0.699151965795718,-3.65632969800564,2271.27966092791,212.348347871074,1:00,4.56152151854998,2.70126667636101,5.832629169446,-20.6063085317328,16.0073749937824,10.1601614765856,3.49546320909037,0.145214194543678,78.6452354835286,-3.21969355934904,-1.72543622906088,0.435505084787397,,,,,,,,,,,,-6.79785599635748,8.42228321037238,-2.40895027328217,50.0000000000001,4.60670228733708,7.87129532521723,-128.238354803188,0.912274445229277,-11.0289079461305,32.8743489536751,-18.5096540365685,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,a70940bf-b278-11e9-9fc1-7c67a28b8f89,
131,7/29/2019,8:18:40 PM,5,3,"Martin, Matt",679623,Right,EVE_AQU,"Martinez, Ricky",686980,Right,HIL_HOP,Windup,5,Bottom,2,1,1,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,87.9658020335479,-0.909925551465708,-4.33372239462162,2241.29795216734,211.003908625757,1:00,4.56552277684777,2.76484754082679,5.74900751755509,-21.4304790000662,15.480767341016,9.32407684841535,1.93015668604985,-0.499847724255965,78.9911728205643,-4.95409291350507,-2.57431418737136,0.437271198894847,64.1378440770503,33.3618710956915,143.170369917374,5220.69782926627,-92.8469702626944,34.1845824734693,58.9865884844164,177.104097551115,44.4144335729064,149.706576358104,2.87508850097655,-6.45281194365635,8.64288343913184,-2.41049225483532,50,4.47702138917981,9.36089269207627,-127.501052397505,-2.72365368982609,-10.4370856123702,30.4776045044556,-18.1946369170387,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,b8ec743a-b278-11e9-9fc1-7c67a28b8f89,
132,7/29/2019,8:19:13 PM,5,4,"Martin, Matt",679623,Right,EVE_AQU,"Martinez, Ricky",686980,Right,HIL_HOP,Windup,5,Bottom,2,1,2,Fastball,Undefined,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,88.4664545368481,-0.824868430712658,-4.47147686215973,2189.21294057176,216.694011335193,1:15,4.44833132456497,2.78867871702277,5.73846377935268,-21.9951626081323,14.030952286492,10.4813107230093,1.845033028404,-0.509392090831597,80.5726372180193,-4.94403985363504,-2.50916689504701,0.431996504984893,,,,,,,,,,,,-6.90046068786326,7.76586592733612,-2.42281078037727,50,4.36617812206069,9.69044532401962,-128.339951873179,-2.57919533751341,-11.4825103924854,27.1340664765153,-19.2514858101311,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,cad10d4f-b278-11e9-9fc1-7c67a28b8f89,
133,7/29/2019,8:21:44 PM,1,1,"Olivero, Deyni",666007,Right,HIL_HOP,"Moses, DeAires",657691,Left,EVE_AQU,Windup,6,Top,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,91.7732857291766,-2.71039137035934,-1.49719510985969,2161.59374542715,222.597694343722,1:30,5.75489573216435,1.63663296497875,6.47386526642327,-19.1793391347023,13.4081702579529,12.3566210633959,1.66526470159895,1.29133436992063,83.4865576894947,-6.34987115378177,0.862593630947205,0.410863066330823,,,,,,,,,,,,-7.27199624284981,8.21964026899739,-1.53694353579852,50,5.55574157483914,3.12199197882107,-133.473843800297,-6.88991219035688,-13.0091751235842,30.9650431106253,-17.4695938040795,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,243dc619-b279-11e9-9fc1-7c67a28b8f89,
134,7/29/2019,8:21:54 PM,1,2,"Olivero, Deyni",666007,Right,HIL_HOP,"Moses, DeAires",657691,Left,EVE_AQU,Windup,6,Top,0,1,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.5691173233887,-2.15578394745851,-1.22003122042732,2125.61349992547,187.781054191929,12:15,5.82442757472125,1.8721382192161,6.32756738886398,-16.8993215390355,15.308917254088,2.0960419534455,2.42984746898147,0.923307419412185,84.0112662946828,-5.36184624574382,-0.82067827781384,0.40846514846088,,,,,,,,,,,,-1.52284997010903,9.06371179894939,-1.78430305563091,50,5.65933564370771,2.80321822943948,-134.660714977406,-5.59123233418705,-2.77038714260742,31.7686615067035,-15.6852340803,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,2af9f913-b279-11e9-9fc1-7c67a28b8f89,
135,7/29/2019,8:22:05 PM,1,3,"Olivero, Deyni",666007,Right,HIL_HOP,"Moses, DeAires",657691,Left,EVE_AQU,Windup,6,Top,0,1,1,ChangeUp,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,86.3441875273483,-2.21046617921449,-2.43466651295682,1554.15491321545,210.919241067593,1:00,5.74692339451806,1.83506018835285,6.68492305282497,-28.6067039642477,7.46536370148401,4.49164736195615,1.33872338204571,-0.0184858985222537,79.8227024146635,-7.61349273024765,-1.58032481732284,0.432271931717372,62.6118023659672,17.4725594032582,-5.12075522883139,3172.27497915613,108.421110325789,5.54352439442497,-18.5693047658524,126.020908951835,125.681048856406,-10.4420718289896,1.61349670410156,-3.12772495901366,4.7179423604139,-1.67473594573351,50,5.58790468030889,5.22336042019111,-125.699547272578,-5.62818143029688,-5.03242796648364,24.1343397839648,-24.5830022240534,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,361aeba5-b279-11e9-9fc1-7c67a28b8f89,
136,7/29/2019,8:22:32 PM,2,1,"Olivero, Deyni",666007,Right,HIL_HOP,"Frick, Patrick",687518,Right,EVE_AQU,Windup,6,Top,1,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.0468536708999,-2.21659334295481,-1.52685030942181,2082.85832216317,207.692320045842,1:00,5.8163136380768,1.65218007724175,6.35316773820657,-16.4984976438935,16.0825985259942,8.45688099367876,2.39978059098886,0.951437995357401,83.4404014226958,-5.35026440454269,0.0860919085619999,0.410822635410003,,,,,,,,,,,,-5.11889221965511,9.52370500279424,-1.54565540537153,50,5.64804331692427,3.31079484992646,-133.876291177377,-5.68634797107988,-9.19515525195326,31.6613445688544,-15.0664513817438,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,3f126f36-b279-11e9-9fc1-7c67a28b8f89,
137,7/29/2019,8:22:43 PM,2,2,"Olivero, Deyni",666007,Right,HIL_HOP,"Frick, Patrick",687518,Right,EVE_AQU,Windup,6,Top,1,0,1,Slider,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,79.8400547113556,-0.491796175593873,-0.717327552803141,2333.16156553856,95.5836571405382,9:15,5.77233555979087,1.80878757515673,5.94441559489185,-43.2010696887647,1.39786333510165,-14.7274325727868,1.7160944470036,-0.0838021297488024,71.8764859433676,-8.65993065624425,-3.52577269061478,0.480655319159835,74.8186528157206,45.5054888171422,35.1996568454842,5138.80199321836,80.7822090963904,83.4793267010109,74.6603968888532,242.95766605053,56.4537741421339,49.2666311483958,4.83431579589839,7.75459236574305,0.93633995626028,-1.74365490190538,50,5.70944743743536,1.86780215432469,-116.023101912515,-2.2137686898141,10.2841571339138,27.1826884446401,-30.9322724853268,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,47409d08-b279-11e9-9fc1-7c67a28b8f89,
138,7/29/2019,8:23:17 PM,2,3,"Olivero, Deyni",666007,Right,HIL_HOP,"Frick, Patrick",687518,Right,EVE_AQU,Windup,6,Top,1,0,2,Slider,Undefined,InPlay,Undefined,LineDrive,Single,0,0,,84.3558426084896,0.125820017287775,-1.01049221410874,2248.17252733007,115.491610570309,9:45,5.62510664413083,1.84313437011148,6.10279008703854,-34.9054335023076,3.71118666897842,-7.8597480495546,2.83267988909722,0.253693936085463,77.74600320487,-6.42428355566326,-2.49140119735209,0.447258547028092,85.7793207429553,11.6462226608207,32.4223205574441,3001.2415362512,90.8306601711707,15.0335479159806,62.0463154685184,211.206531932711,188.806138691052,38.7579740839193,2.16424987792969,3.99779558614363,1.98146311059137,-1.76143472584488,50.0000000000001,5.61627371578463,2.40062977223336,-122.865423386854,-0.767127604879909,6.13446997436325,23.4719251045851,-29.1335664468996,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,613df9f3-b279-11e9-9fc1-7c67a28b8f89,
139,7/29/2019,8:24:15 PM,3,1,"Olivero, Deyni",666007,Right,HIL_HOP,"Hoover, Connor",676803,Left,EVE_AQU,Stretch,6,Top,1,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,91.9398600159112,-0.424101511502067,-1.44973766800507,2183.63973729507,202.520890289266,12:45,5.69091960892227,1.94022868271482,6.44622797380748,-19.8433613638869,12.2598644941786,5.0959554765709,3.64756552452828,1.032778781319,84.3285404961708,-4.18376097530976,-0.482606003022352,0.407798717351486,,,,,,,,,,,,-3.19194106516859,6.85527921719847,-1.83999006858109,50,5.65186911236341,3.23603302113642,-133.951474562074,-1.59160026656789,-5.81781131621733,28.0785115595514,-19.6792310797361,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,7daf6af7-b279-11e9-9fc1-7c67a28b8f89,
140,7/29/2019,8:24:33 PM,3,2,"Olivero, Deyni",666007,Right,HIL_HOP,"Hoover, Connor",676803,Left,EVE_AQU,Stretch,6,Top,1,1,0,Sinker,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,91.2869673850665,-2.38419154048024,-1.5459823699022,2136.97700136491,235.989305379157,1:45,5.58312448260176,1.8497738501212,6.69231147859308,-22.2213946412714,10.4268712189546,15.4977413391382,1.54924611704687,1.72730352603334,83.1219411015767,-6.61697695663192,1.42589187067765,0.411245896512408,,,,,,,,,,,,-9.09115641052615,6.5248271270561,-1.75327049566144,50,5.41565221013665,3.14915563155185,-132.84376188749,-6.15850026179989,-16.1035048269858,30.7854223732998,-20.6163786197282,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,8cd38bed-b279-11e9-9fc1-7c67a28b8f89,
141,7/29/2019,8:25:06 PM,3,3,"Olivero, Deyni",666007,Right,HIL_HOP,"Hoover, Connor",676803,Left,EVE_AQU,Stretch,6,Top,1,2,0,ChangeUp,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,87.7359130479339,-2.00093016343783,-3.14907960786552,1603.69721268402,209.132876158071,1:00,5.82000927304459,1.92135236153736,6.55634672634205,-24.1050738958507,11.2371757111369,6.28150019788529,1.9733856346143,-0.445008148405312,80.4225802848232,-6.56573760530425,-1.95443240544301,0.427876675960468,,,,,,,,,,,,-4.35239120603338,6.76976037340826,-1.70716564038958,50.0000000000001,5.67165730618352,6.8437196726653,-127.593615084187,-5.14036095548249,-7.17078320061407,26.3986147663086,-21.0205281903095,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,a0bf8143-b279-11e9-9fc1-7c67a28b8f89,
142,7/29/2019,8:25:33 PM,3,4,"Olivero, Deyni",666007,Right,HIL_HOP,"Hoover, Connor",676803,Left,EVE_AQU,Stretch,6,Top,1,2,1,Sinker,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,92.5606684918205,-1.96475785433036,-2.63854626534032,2248.30257608146,236.522334494128,2:00,5.57350608649428,1.71584477253966,6.47485561263459,-22.1420705421015,9.95076711056569,15.09233692608,1.92173100943456,0.549194063021457,84.0217621734335,-6.17627625197043,0.244687593541804,0.407732732711586,,,,,,,,,,,,-9.1431443583177,6.09788247739963,-1.5371244346912,50,5.42546829956333,5.75121115968966,-134.580850718695,-5.28305898477329,-16.6017126225791,31.9240450761347,-21.1017862658374,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,b0fb38a9-b279-11e9-9fc1-7c67a28b8f89,
143,7/29/2019,8:25:59 PM,3,5,"Olivero, Deyni",666007,Right,HIL_HOP,"Hoover, Connor",676803,Left,EVE_AQU,Stretch,6,Top,1,2,2,ChangeUp,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,87.2231345963525,-1.67310510342304,-2.86526759430151,1785.82053616321,242.149872785636,2:00,5.5419490693433,1.8696933237745,6.79597197309372,-31.1054143190268,4.0473360426695,7.72275877053983,1.42066910973587,-0.103666727565512,80.7322428409082,-7.56119366627549,-1.39461050315402,0.426728032511228,,,,,,,,,,,,-5.03665589918499,2.68416159479052,-1.68735717987775,50,5.42162588559334,6.15117819928389,-127.006355428894,-4.54214139461441,-8.28463000090389,24.3009898866074,-27.7589592351461,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,bc4ca74c-b279-11e9-9fc1-7c67a28b8f89,
144,7/29/2019,8:26:32 PM,4,1,"Olivero, Deyni",666007,Right,HIL_HOP,"Tingelstad, Trent",690189,Left,EVE_AQU,Stretch,6,Top,2,0,0,ChangeUp,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.9043403201816,-1.46871427312383,-3.62175649719182,1834.56729748036,227.089161052018,1:30,5.71109719621063,1.85527051389589,6.68365233778409,-25.5627820568505,9.35327358793304,10.0968181478586,2.23470689139326,-0.619932761019172,80.8352048514823,-6.31649794733984,-1.70133116161005,0.425288957785015,,,,,,,,,,,,-6.57059351381695,5.58135283254953,-1.6179082835508,50,5.6026622529264,7.81677380517711,-127.868377511583,-3.98576226897466,-10.917218661834,25.488504508201,-22.9004800159846,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,ce2fe478-b279-11e9-9fc1-7c67a28b8f89,
145,7/29/2019,8:26:56 PM,4,2,"Olivero, Deyni",666007,Right,HIL_HOP,"Tingelstad, Trent",690189,Left,EVE_AQU,Stretch,6,Top,2,0,1,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,80.8643532830018,-1.98537282259606,-0.8377798788851,2377.91347657962,95.3970860132202,9:15,5.58225778725435,1.87204803116572,5.96460188210053,-41.2860584915716,1.43255902660964,-15.5882553389482,0.300230270727602,-0.20371306828172,74.3888750533675,-9.6814971133181,-3.78100669014283,0.470413864322476,,,,,,,,,,,,8.19398772175393,1.36981424447487,-1.79708675773526,50.0000000000001,5.40213246300411,2.17060807983026,-117.602679267598,-5.27136979669778,11.3922813275298,23.8119512247947,-30.2695656880847,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,e013f8b2-b279-11e9-9fc1-7c67a28b8f89,
146,7/29/2019,8:27:18 PM,4,3,"Olivero, Deyni",666007,Right,HIL_HOP,"Tingelstad, Trent",690189,Left,EVE_AQU,Stretch,6,Top,2,1,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,93.8424740396041,-3.01810113842352,-1.47726183379956,2232.84412442011,224.356059603411,1:30,5.58478370855231,1.80556004358792,6.80660357741635,-15.4871680552086,15.4118481304056,15.0976663840573,1.53706842590342,1.71557761119414,84.9851814439319,-5.98105535111532,1.42994101511935,0.400077238879263,,,,,,,,,,,,-8.90901373105052,9.57210439186192,-1.71605798618045,50,5.38419221044358,3.09610565779126,-136.491232071738,-7.63360873089385,-16.5890135905592,33.6715810864676,-14.3503281491521,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,ef942c28-b279-11e9-9fc1-7c67a28b8f89,
147,7/29/2019,8:27:36 PM,4,4,"Olivero, Deyni",666007,Right,HIL_HOP,"Tingelstad, Trent",690189,Left,EVE_AQU,Stretch,6,Top,2,2,1,ChangeUp,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.1049041066191,-2.09713168683783,-2.8180511732991,1720.94297500802,203.775376557961,12:45,5.82832323256191,1.87013583671055,6.56916756300131,-22.7492294302609,12.337956727016,5.44988799029779,2.00729776646138,-0.260600133856642,80.5681828694763,-6.41202140857479,-1.7797061353208,0.426329896640076,,,,,,,,,,,,-3.82281694829723,7.42645813430933,-1.67904151697739,49.9999999999999,5.67451093063325,6.15508935930422,-128.145656960493,-5.33575766685549,-6.33754710350292,27.2253493208915,-19.8623085817131,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,fa51ad8c-b279-11e9-9fc1-7c67a28b8f89,
148,7/29/2019,8:28:04 PM,4,5,"Olivero, Deyni",666007,Right,HIL_HOP,"Tingelstad, Trent",690189,Left,EVE_AQU,Stretch,6,Top,2,2,2,ChangeUp,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,88.7023294804048,-1.81126638142,-3.50508465772412,1792.41891076766,247.979843434291,2:15,5.48843026827698,1.81671171061679,6.54966821573002,-30.4614116024368,4.2258444525788,10.5293876126515,1.28562885522974,-0.523537751102365,81.2385879248999,-7.58019807926765,-1.50009754715406,0.4238932406936,69.021701615193,-16.7441661530455,175.612156126837,,,,,1.42654854383467,1.16360335192025,143.884358258011,0.0558868408203125,-6.82961342578092,2.85796971858897,-1.57937531663031,50,5.35015022980606,7.59993478171509,-128.944486177364,-4.94776394400399,-11.4600552356858,27.6491427866002,-27.3783904722832,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,0a8c7dad-b27a-11e9-9fc1-7c67a28b8f89,
